type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,<lambda>_Battery_current,<lambda>_Battery_impedance,<lambda>_Current_charge,<lambda>_Current_load,<lambda>_Current_measured,<lambda>_Sense_current,<lambda>_Temperature_measured,<lambda>_Voltage_charge,<lambda>_Voltage_load,<lambda>_Voltage_measured,mean_Battery_current,mean_Battery_impedance,mean_Current_charge,mean_Current_load,mean_Current_measured,mean_Rectified_Impedance,mean_Sense_current,mean_Temperature_measured,mean_Voltage_charge,mean_Voltage_load,mean_Voltage_measured,std_Battery_current,std_Battery_impedance,std_Current_charge,std_Current_load,std_Current_measured,std_Rectified_Impedance,std_Sense_current,std_Temperature_measured,std_Voltage_charge,std_Voltage_load,std_Voltage_measured,Impedance_Magnitude_Avg,Impedance_Magnitude_Change_Rate
charge,2010-07-22 17:34:59,4,B0048,14,383,00383.csv,,,,,,,0.0576999999999999,,0.0585312144372636,,-1.214179800142869,4.231,,0.5648846051254472,,,0.4889675931775111,,0.4871892495779277,,,6.134459973691031,4.4421572962729,,4.183673771720345,,,0.4815859381856056,,0.4806736857928075,,,1.0113492911440063,0.2733788786146144,,0.0304499502602727,,
impedance,2010-07-22 20:40:25,24,B0048,15,384,00384.csv,,0.07489643913902913,0.19798822090855814,,-81.6039263826247,0.3430318449023173,,,,13.999301123328904,,,,,310.61441060593216,0.2284134999207941,,,,0.1082951631593578,853.353969084637,,,,,41.90875702832576,0.059564812606941,,,,0.03073238196194,36.6332837064206,,,,,0.10800481037929185,
discharge,2010-07-23 09:59:08,4,B0048,16,385,00385.csv,1.451746997147108,,,12.0,,,,0.0,0.0012399396979811,,3.772955093283411,,0.0,-0.7249168185349104,,,,0.9599364303178484,-0.957793793973128,,,7.8513931260036465,,2.810327628361858,3.436367401137892,,,,0.1938434365919444,0.1931207537131738,,,1.3186218328682635,,0.6013057444253467,0.2460727235375054,,
impedance,2010-07-23 11:35:36,24,B0048,17,386,00386.csv,,0.07921442518696754,0.22345095607046195,,-55.03911795764543,0.1456158446734204,,,,-14.263521507946392,,,,,311.4529205863394,0.2270982855220652,,,,0.1066945757838456,853.4450157793391,,,,,46.89810306573264,0.0722742225195721,,,,0.0360425625774091,43.20673628546451,,,,,0.10606645056605615,
charge,2010-07-23 12:07:29,4,B0048,18,387,00387.csv,,,,,,,0.0586999999999999,,0.0583194440838778,,-0.1168256204264563,4.231,,0.5755814030280613,,,0.4901991618310767,,0.488537562586205,,,6.240577865434656,4.442007736943907,,4.183039216506805,,,0.4822409426624228,,0.4813212780987295,,,0.9571778667958892,0.272813212605913,,0.0313809269657603,,
impedance,2010-07-23 15:12:59,24,B0048,19,388,00388.csv,,0.0757692694613932,0.2089565660584671,,-76.47496286918465,0.3713727483085245,,,,11.46266850635675,,,,,309.022030033209,0.2295050104006133,,,,0.1102309733786494,855.1170482385905,,,,,42.399182064466736,0.0644470704596015,,,,0.0327823952836013,37.41401926269258,,,,,0.10990701989852251,
discharge,2010-07-23 15:44:51,4,B0048,20,389,00389.csv,1.444392866287476,,,8.0,,,,0.0,0.0006271723195459,,3.478218932866021,,0.0,-0.6972504146112124,,,,0.9526088019559904,-0.9502347980955428,,,7.905320525605018,,2.7892542787286065,3.4466304878843594,,,,0.2104302942683517,0.2098007206025278,,,1.109688033999174,,0.6487106509941588,0.2501840819668626,,
charge,2010-07-23 17:17:36,4,B0048,21,390,00390.csv,,,,,,,0.0576999999999999,,0.0541926927557551,,-4.470005308585783,4.231,,0.6994190689976354,,,0.4880776854219949,,0.4864849069211365,,,6.392062363167433,4.438108695652174,,4.1803423971430265,,,0.481902376451335,,0.4810371312086249,,,0.9870619862334272,0.2692622150413409,,0.0430895128312084,,
discharge,2010-07-23 20:19:02,4,B0048,22,391,00391.csv,1.432738323965376,,,6.0,,,,0.0,0.0055147484777519,,3.4447798852463425,,0.0,-0.7175123186440895,,,,0.9545089108910892,-0.95236200437101,,,7.847675607740912,,2.813918316831683,3.4469353939775917,,,,0.2062902549808196,0.2058297184042732,,,1.1943602939497993,,0.6404819802372073,0.2500520525654442,,
charge,2010-07-23 21:50:50,4,B0048,23,392,00392.csv,,,,,,,0.0576999999999999,,0.0597586063262332,,-2.188314364431688,4.231,,0.7011877702628402,,,0.4834601412066752,,0.4819146227838221,,,6.318209787102632,4.4338292682926825,,4.180457867740097,,,0.4737834045716537,,0.472953019496216,,,0.9892818629208908,0.2628927322822214,,0.0414931036134788,,
discharge,2010-07-24 00:52:14,4,B0048,24,393,00393.csv,1.417241201438662,,,4.0,,,,0.0,-0.000588521956486,,3.228318544007152,,0.0,-0.7001147713499938,,,,0.9515675,-0.9494102232020358,,,7.926506175979814,,2.7990125,3.4438356242957933,,,,0.212674227543921,0.2120639118759112,,,1.131881308946597,,0.6588789121651943,0.2546857563003143,,
charge,2010-07-24 02:23:21,4,B0048,25,394,00394.csv,,,,,,,0.0598,,0.0614076160454545,,-4.306899314568061,4.231,,0.6841158113967682,,,0.478334,,0.4765921560510791,,,6.365623824830258,4.431701290322581,,4.181264710301765,,,0.4711160670816607,,0.4703237551679214,,,0.9769847012168064,0.2634833068721256,,0.0406780423471639,,
discharge,2010-07-24 05:24:46,4,B0048,26,395,00395.csv,1.4057559944573452,,,2.0,,,,0.0,0.0024082256837014,,3.5222883143039505,,0.0,-0.6989234197661545,,,,0.951087878787879,-0.949209508836394,,,7.937097401174621,,2.793401515151515,3.4417182002819104,,,,0.2136943932959449,0.2132147246809528,,,1.1720470511693446,,0.6596557083565022,0.2519398524910782,,
charge,2010-07-24 06:55:11,4,B0048,27,396,00396.csv,,,,,,,0.0581999999999999,,0.0586656009441152,,-2.159336405818955,4.231,,0.6839077636506143,,,0.4735043309631545,,0.4717700204948581,,,6.307113625263796,4.428804137039432,,4.181231208872227,,,0.46327205542283,,0.4624449534989384,,,0.9943242714527202,0.2587570594540083,,0.0389135047622566,,
discharge,2010-07-24 09:56:39,4,B0048,28,397,00397.csv,1.3902706269897063,,,0.0,,,,0.0,0.0020949043337183,,3.062941641490583,,0.0,-0.6729217577392133,,,,0.9456396946564888,-0.9438502376761828,,,7.966127448510559,,2.778575063613232,3.439456123966976,,,,0.2248709585788067,0.2243320546530188,,,1.1184931955082311,,0.6922434138136867,0.2549263231296769,,
impedance,2010-07-24 11:30:35,24,B0048,29,398,00398.csv,,0.08000205531297787,0.23229414101827145,,-52.35167240268569,0.1234744586000112,,,,-15.849159649588955,,,,,308.3650246335283,0.2323486519903558,,,,0.1101919180266409,856.0330600396029,,,,,46.45915864626381,0.0748676636175176,,,,0.0374872137160099,42.34271343010545,,,,,0.1095671011649792,
charge,2010-07-24 12:02:28,4,B0048,30,399,00399.csv,,,,,,,0.0598,,0.0587628990072509,,0.1088376336890997,4.231,,0.5201176790298647,,,0.4664057642487046,,0.4646037657676288,,,6.194182411828719,4.42914896373057,,4.184991042266251,,,0.4516176154833201,,0.4507219851225496,,,0.935982359191164,0.2589567956147066,,0.0242910307546675,,
impedance,2010-07-24 15:07:54,24,B0048,31,400,00400.csv,,0.0753322025051574,0.19519769256846722,,-82.54498267268406,0.3262855260447398,,,,15.522485572631922,,,,,309.067055335326,0.231300837800008,,,,0.1101921451558617,855.142985446631,,,,,41.53990003365308,0.0582991512696892,,,,0.0314249817767446,36.19417845060163,,,,,0.10989144614950835,
discharge,2010-07-27 16:12:05,4,B0048,32,401,00401.csv,1.4196659307880326,,,0.0,,,,0.0,5.383809034915914e-05,,3.567975825654564,,0.0,-0.6907206234141383,,,,0.9537128463476072,-0.9514090951270098,,,7.886742523689043,,2.7944231738035263,3.430038755039813,,,,0.2080125995630525,0.2072394100217394,,,1.3427566308622212,,0.6380391222188658,0.2398302954138119,,
impedance,2010-07-27 17:47:10,24,B0048,33,402,00402.csv,,0.0818843773490264,0.23100483852381862,,-51.33197200650221,0.088878004760405,,,,-16.20880717416628,,,,,308.1077403973279,0.2336809692477101,,,,0.110198433952179,856.3055852293779,,,,,47.22968577138486,0.0780344309514669,,,,0.0382032188874532,43.42922712837632,,,,,0.10952835824576848,
charge,2010-07-27 18:19:03,4,B0048,34,403,00403.csv,,,,,,,0.0586999999999999,,0.0565694547870591,,-0.4608783280089623,4.231,,0.5568069671828391,,,0.4827791395045632,,0.4811670653355208,,,6.243053379514654,4.439301825293351,,4.183346421138095,,,0.4711638838817511,,0.4703541596224568,,,0.9566468839614748,0.2690721673018161,,0.0285934401651495,,
impedance,2010-07-27 21:24:31,24,B0048,35,404,00404.csv,,0.07641471458894618,0.19470711834781718,,-80.16671365625541,0.3541586743424152,,,,13.854815353947629,,,,,309.10142320552086,0.2301556852714842,,,,0.109618364061035,854.6536074093282,,,,,41.96757301146955,0.0608693392640943,,,,0.0309962724974091,36.42744134021505,,,,,0.10931995602830846,
discharge,2010-07-27 21:56:24,4,B0048,36,405,00405.csv,1.4190563985232272,,,0.0,,,,0.0,0.0008071731570827,,4.204661542858284,,0.0,-0.6726771239554235,,,,0.9464416040100252,-0.944155823754122,,,7.810373532807223,,2.763937343358396,3.442487347026378,,,,0.2232551110196934,0.2226791472659664,,,1.2004628784716012,,0.6802691224646714,0.2451884116728965,,
charge,2010-07-27 23:28:08,4,B0048,37,406,00406.csv,,,,,,,0.0586999999999999,,0.0604675149170574,,-3.3568104432119448,4.231,,0.6785576065555259,,,0.4778785808147174,,0.4762250750881031,,,6.307691702328014,4.431255584756899,,4.1808915021200415,,,0.4689188748646147,,0.4681524855383617,,,0.949001783942682,0.2621633103623597,,0.0397847905224829,,
discharge,2010-07-28 02:29:37,4,B0048,38,407,00407.csv,1.404272356704056,,,0.0,,,,0.0,-0.0012321925994807,,3.9193994925147857,,0.0,-0.6792932802205902,,,,0.945774111675127,-0.943749133811343,,,7.869709498966687,,2.7823223350253805,3.4434500367152183,,,,0.2245892169638501,0.2239655907387614,,,1.1808980543104013,,0.6896742419127255,0.2490119907497398,,
charge,2010-07-28 04:00:28,4,B0048,39,408,00408.csv,,,,,,,0.0598,,0.0641493725199293,,-3.062518679172772,4.231,,0.6679307072664762,,,0.4717570580474934,,0.4700994553465508,,,6.298423707015873,4.428153034300792,,4.1812003756888085,,,0.4616374415511595,,0.4607884308364577,,,0.9666102862647092,0.2591015200402278,,0.03862434038176,,
discharge,2010-07-28 07:01:57,4,B0048,40,409,00409.csv,1.3916140490958342,,,0.0,,,,0.0,-0.0032878316639219,,4.19210119518795,,0.0,-0.6921554311263591,,,,0.95009793814433,-0.948030574788209,,,7.873285917762758,,2.786417525773196,3.4369770767738053,,,,0.215776766873435,0.2151793037861018,,,1.2494453495768565,,0.6646538691606668,0.2522879764244498,,
charge,2010-07-28 08:31:35,4,B0048,41,410,00410.csv,,,,,,,0.0603999999999999,,0.0611065093128583,,-1.4552032198383813,4.231,,0.6764073644356396,,,0.4683239576439443,,0.4665272063056815,,,6.306572886830282,4.427097948378558,,4.181637927402214,,,0.4581436997829575,,0.4572770817328642,,,0.9920799204474108,0.2581353455552477,,0.0381031901990979,,
discharge,2010-07-28 11:33:01,4,B0048,42,411,00411.csv,1.3749618350294734,,,0.0,,,,0.0,0.001370562838875,,3.293846874431628,,0.0,-0.6702841804063908,,,,0.9445246753246754,-0.942440288320164,,,7.888295790156799,,2.7693714285714286,3.4351167375068576,,,,0.2270642076937367,0.2265055817316393,,,1.2438591625488604,,0.6956954364715792,0.2522563185105066,,
charge,2010-07-28 13:02:08,4,B0048,43,412,00412.csv,,,,,,,0.0586999999999999,,0.0565279919131884,,-3.443705671962185,4.231,,0.6588660865225884,,,0.4624217275747508,,0.4606245377108996,,,6.255739704256568,4.4257176079734215,,4.1822690012423935,,,0.4507137767772367,,0.4498298651711754,,,0.9939182925414144,0.2563750537923694,,0.0362581660115266,,
discharge,2010-07-28 16:03:39,4,B0048,44,413,00413.csv,1.3545155713071164,,,0.0,,,,0.0,0.0044585434309053,,3.49931423360709,,0.0,-0.6398964375200618,,,,0.9385494736842108,-0.936561624298611,,,7.90514873318139,,2.750265789473684,3.4352880614818906,,,,0.2384328003651337,0.2378889969969782,,,1.1392270384884244,,0.7271236537189036,0.2516322930404097,,
impedance,2010-07-28 17:36:00,24,B0048,45,414,00414.csv,,0.08219047870872118,0.24072826115845622,,-51.84384357200341,0.0988797079645554,,,,-16.06967038136588,,,,,305.8402690179022,0.2367149133547331,,,,0.1128678494935614,858.5764287860458,,,,,46.22235754390137,0.0772708377440133,,,,0.0383392413673629,42.23658593484969,,,,,0.11225303342207041,
charge,2010-07-28 18:07:53,4,B0048,46,415,00415.csv,,,,,,,0.0608999999999999,,0.062397591142562,,0.695991634277835,4.231,,0.5030872450762156,,,0.4541778223112893,,0.4524128506030275,,,6.129403830084741,4.427231128924516,,4.185789110328434,,,0.4389196292165168,,0.4381315813761197,,,0.9586843510580252,0.2591494005093452,,0.0223627523078827,,
impedance,2010-07-28 21:13:22,24,B0048,47,416,00416.csv,,0.07694896787681794,0.2163753560854461,,-76.82910377827253,0.3561343177964879,,,,7.606670466126843,,,,,305.67515063586933,0.2342486195755844,,,,0.1137842528727138,858.44880027431,,,,,41.56342004971988,0.0654488158118951,,,,0.0329882746483396,36.56371818029636,,,,,0.11345985032325026,
discharge,2010-07-28 21:45:15,4,B0048,48,417,00417.csv,1.3440223073315984,,,0.0,,,,0.0,0.00539624423892,,2.962791817737084,,0.0,-0.6175794001704533,,,,0.9379143617021276,-0.9359740520534714,,,7.9278743808781424,,2.7215478723404254,3.426473499744202,,,,0.2396231410218794,0.2390804772714757,,,1.1410272947564044,,0.7243319333717986,0.2534335093591656,,
charge,2010-07-28 23:13:00,4,B0048,49,418,00418.csv,,,,,,,0.0593,,0.055620976597641,,-3.5415516314346838,4.231,,0.6284313266819761,,,0.4542155033557047,,0.4524349746612073,,,6.218500393172879,4.422585234899329,,4.183372841650852,,,0.4428086273602354,,0.4420420499968283,,,0.9947189238476456,0.2554342799498877,,0.0342004180460587,,
discharge,2010-07-29 02:14:29,4,B0048,50,419,00419.csv,0,,,0.0,,,,0.9986,-0.9965629871831204,,0.3796314157411879,,2.931,-0.7286692628333142,,,,0.9875862857142856,-0.9854751233942513,,,7.084065434295192,,3.098285714285714,3.6332673475295354,,,,0.1064474995275372,0.1062900850834133,,,0.8520260120614982,,0.2757915850020879,0.1364615657229057,,
charge,2010-07-29 02:55:52,4,B0048,51,420,00420.csv,,,,,,,0.0,,0.0002130467683663,,-1.4265379048999671,0.0,,0.4390449355345911,,,0.2375419986495611,,0.2359605067991977,,,5.77666418734673,4.235430790006752,,4.187217029055677,,,0.3386560811738108,,0.3381099188392851,,,0.9406940579227387,0.6155586844682706,,0.0176623885096441,,
discharge,2010-07-29 05:57:18,4,B0048,52,421,00421.csv,1.372384475860572,,,0.0,,,,0.0,0.0002950130337314,,2.518001668042027,,0.0,-0.6241123647053892,,,,0.9269360824742268,-0.9249433480673208,,,7.950376644939932,,2.704474226804124,3.423172304469916,,,,0.2587242236713236,0.258310368939546,,,1.2347531087296069,,0.7836974689561258,0.2593320407761819,,
charge,2010-07-29 07:27:57,4,B0048,53,422,00422.csv,,,,,,,0.0593,,0.0540891319446541,,-1.7543751281697562,4.231,,0.6152304821671848,,,0.4476289384719404,,0.4457999753888678,,,6.143803873510025,4.419173766058147,,4.183795427044911,,,0.4360792884552575,,0.4353252152282222,,,1.0171522175175347,0.2522543022000464,,0.0312683106620882,,
discharge,2010-07-29 10:29:29,4,B0048,54,423,00423.csv,1.3184105752674413,,,0.0,,,,0.0,0.0043545798547664,,2.5214309118468456,,0.0,-0.6118074140455239,,,,0.931523783783784,-0.929678394158958,,,7.891054732187375,,2.7235081081081085,3.428797713311107,,,,0.2509808784147064,0.2504753821919109,,,1.0959815416417382,,0.7610010139904637,0.2535686620922733,,
charge,2010-07-29 11:56:11,4,B0048,55,424,00424.csv,,,,,,,0.0586999999999999,,0.0614005875259792,,-2.782812618360852,4.231,,0.6060858725375713,,,0.4430110358835477,,0.4413434507203626,,,6.248185625931543,4.417620853080569,,4.183866673343998,,,0.4325206537121804,,0.4316796928806644,,,0.9842158665245838,0.2509116571091417,,0.0313807908280302,,
discharge,2010-07-29 14:57:39,4,B0048,56,425,00425.csv,1.3112727599578604,,,0.0,,,,0.0,0.0042747773931717,,2.654258120421618,,0.0,-0.624388011507484,,,,0.9360608219178084,-0.9340469067277114,,,7.911933312913009,,2.7333397260273977,3.4246615589655973,,,,0.2429656519938016,0.2425103313800676,,,1.1772029671965103,,0.7372919707980153,0.2528975222415394,,
impedance,2010-07-29 16:27:30,24,B0048,57,426,00426.csv,,0.0821552417870071,0.22728873932665633,,-65.56003708627776,0.2520544770481306,,,,-3.252917744503179,,,,,305.89036311591434,0.2331956236190562,,,,0.1130356006992043,858.4741836716416,,,,,44.95813375215547,0.0721039887525472,,,,0.0367407514298403,40.48305836819569,,,,,0.11245711647821367,
charge,2010-07-29 16:59:23,4,B0048,58,427,00427.csv,,,,,,,0.0608999999999999,,0.0619963919791688,,1.9887831383032104,4.231,,0.4881981622557254,,,0.4372877038043478,,0.4355744024509695,,,6.104261408189349,4.419451766304348,,4.186942391642666,,,0.4188983711130523,,0.4181581321926044,,,0.9182189512962292,0.2519255182401929,,0.0194047015290586,,
impedance,2010-07-29 20:04:55,24,B0048,59,428,00428.csv,,0.08120105386377145,0.21123784616824648,,-70.52992025127134,0.3139038834534254,,,,4.581098729030828,,,,,302.26865422462646,0.2391494347233314,,,,0.1171381549210838,861.2217748266024,,,,,41.99704597589543,0.0677747535415014,,,,0.0346469735562638,36.75158618432559,,,,,0.11678020317168676,
discharge,2010-07-29 20:36:49,4,B0048,60,429,00429.csv,1.2970172419001187,,,0.0,,,,0.0,0.0005659341717505,,2.8354099250059868,,0.0,-0.5848392934625366,,,,0.9302220385674932,-0.9282929869770824,,,7.973125054817125,,2.6978374655647386,3.420260120001828,,,,0.2532229405770868,0.2527122094275675,,,1.0938742362917646,,0.7610936254224919,0.2522703721414791,,
charge,2010-07-29 22:02:15,4,B0048,61,430,00430.csv,,,,,,,0.0586999999999999,,0.0624757422292119,,-2.9745058770775232,4.231,,0.5993414403808837,,,0.4373693570451436,,0.4356051948359283,,,6.218565239763762,4.413658686730506,,4.18418283451379,,,0.4247932448949911,,0.4240123653226949,,,0.9488213668694104,0.2471513413828663,,0.030511411550049,,
discharge,2010-07-30 01:03:48,4,B0048,62,431,00431.csv,1.2995219526631718,,,0.0,,,,0.0,0.0048155827963805,,2.800589563765059,,0.0,-0.6330821740599428,,,,0.9379705555555556,-0.9361639727698596,,,7.988820643678426,,2.734733333333333,3.4176468335228454,,,,0.2395282650780033,0.2390266415043165,,,1.17307030866482,,0.7273633813847018,0.2566413296188526,,
charge,2010-07-30 02:28:41,4,B0048,63,432,00432.csv,,,,,,,0.0603999999999999,,0.0553705405562502,,-1.798102101311259,4.231,,0.620977629092947,,,0.4367290809327846,,0.4349814770775929,,,6.209034746463636,4.413262002743484,,4.184044896964018,,,0.4251903344212119,,0.424484879320409,,,1.0010788190211957,0.2478142333381822,,0.0310879012750116,,
discharge,2010-07-30 05:30:13,4,B0048,64,433,00433.csv,1.2826154066729571,,,0.0,,,,0.0,0.0027990032021886,,2.616002558995934,,0.0,-0.6074926717006246,,,,0.9318661064425772,-0.9299928998106648,,,7.990220402102304,,2.713859943977591,3.4172601086559014,,,,0.2504101343654918,0.2498172159797283,,,1.1510444950115255,,0.7578394055463684,0.2588691138843147,,
charge,2010-07-30 06:54:35,4,B0048,65,434,00434.csv,,,,,,,0.0613999999999999,,0.0626180754165311,,-2.0928152000242592,4.231,,0.5990871766559667,,,0.4307874569262577,,0.4290813694119025,,,6.156961681908259,4.410126119917298,,4.184238611109293,,,0.4172976282865711,,0.4165190059056199,,,0.9837658515018024,0.244105449119214,,0.0303467412733515,,
discharge,2010-07-30 09:56:07,4,B0048,66,435,00435.csv,1.2752890152407,,,0.0,,,,0.0,0.0007450426398107,,2.530136453578874,,0.0,-0.6181827392358854,,,,0.9365846590909092,-0.934806579329965,,,7.882690956878554,,2.720522727272727,3.4115448650857543,,,,0.242058878413263,0.2414929966073137,,,1.3234374490008551,,0.7330831854209703,0.259965256386176,,
charge,2010-07-30 11:19:35,4,B0048,67,436,00436.csv,,,,,,,0.062,,0.0580694800096961,,-3.698282153139763,4.231,,0.6071671182888245,,,0.4281714681440443,,0.4264422921810677,,,6.155024052570902,4.409369806094183,,4.1843662751735,,,0.4141351945674374,,0.4133598550732048,,,0.9858171645265588,0.2431010594443024,,0.0308952245302775,,
discharge,2010-07-30 14:21:03,4,B0048,68,437,00437.csv,1.2735572473264072,,,0.0,,,,0.0,0.0013236200073717,,3.300791507768729,,0.0,-0.6305241689517129,,,,0.9390748571428572,-0.9370645194852636,,,8.054682377673142,,2.721897142857143,3.4065891490442124,,,,0.237474705748472,0.2370334527144665,,,1.403267285968979,,0.7198249594159104,0.2622748225047406,,
impedance,2010-07-30 15:48:12,24,B0048,69,438,00438.csv,,0.08137007548326783,0.2462524937882742,,-61.15036087435661,0.2045859004605509,,,,-7.841938135851819,,,,,304.21042575105827,0.2365135626547289,,,,0.1148141908170297,860.0367913871405,,,,,44.92468435490028,0.0730791556443801,,,,0.0375333872913984,40.66409865063811,,,,,0.11428796118119322,
charge,2010-07-30 16:20:06,4,B0048,70,439,00439.csv,,,,,,,0.0598,,0.0596264171290268,,-2.061076308277916,4.231,,0.4837820756592044,,,0.4248735744089011,,0.4231338063110768,,,6.052446004740521,4.410843532684284,,4.187045118172674,,,0.3984513561254496,,0.3977218670980161,,,0.962758202007548,0.240488539238604,,0.020144378742038,,
impedance,2010-07-30 19:25:34,24,B0048,71,440,00440.csv,,0.07886956638985701,0.21370829074200262,,-76.6020963497921,0.3616470334419534,,,,9.00881760037896,,,,,303.21589723541064,0.2379707328735412,,,,0.116106833897422,860.6675521404959,,,,,41.23337818859405,0.0656063785120859,,,,0.032966289466324,36.13188062056391,,,,,0.11577445548030917,
discharge,2010-07-30 19:57:28,4,B0048,72,441,00441.csv,1.2594114333938535,,,0.0,,,,0.0,-0.0004552695059141,,2.630112214108151,,0.0,-0.5873763434875765,,,,0.9329954022988508,-0.9310772172053212,,,7.989516678064296,,2.6934137931034483,3.404850768576602,,,,0.2484461655059154,0.2479343102714046,,,1.256258339504122,,0.7461226738413417,0.2589335415441861,,
charge,2010-07-30 21:20:14,4,B0048,73,442,00442.csv,,,,,,,0.0593,,0.0578549184746994,,-3.59646749044584,4.231,,0.5994294835596845,,,0.4252093575418995,,0.4235156089643276,,,6.165805632884588,4.407436452513966,,4.184549289901253,,,0.4103230428833366,,0.4096496940949426,,,1.0052937889974616,0.2414536807673466,,0.0299548625770224,,
discharge,2010-07-31 00:21:41,4,B0048,74,443,00443.csv,1.2631632585495876,,,0.0,,,,0.0,0.0037478528922016,,1.8126360093104583,,0.0,-0.6330501867138745,,,,0.9411078260869564,-0.9394586031577282,,,8.031961049301984,,2.7307043478260877,3.4037388246513496,,,,0.2336948655837398,0.2332876773245754,,,1.331311577643599,,0.7099386802939764,0.263408777989533,,
charge,2010-07-31 01:43:57,4,B0048,75,444,00444.csv,,,,,,,0.0598,,0.0569684395643447,,-1.5924711882737386,4.231,,0.6182388235080585,,,0.4240898876404494,,0.4224033657145076,,,6.175814163368464,4.40655547752809,,4.184914131690269,,,0.4096387582050068,,0.4088716690415528,,,0.9648487829925666,0.2412891874344694,,0.0294843831806256,,
discharge,2010-07-31 04:45:24,4,B0048,76,445,00445.csv,1.2491717310136363,,,0.0,,,,0.0,0.005215166512664,,2.515285505206231,,0.0,-0.6205907230950718,,,,0.9376789473684212,-0.935837916606588,,,8.043229181254354,,2.720558479532164,3.406828557709097,,,,0.2400783712975226,0.239650623297916,,,1.1965114346257286,,0.7262515061848784,0.2590439771602345,,
charge,2010-07-31 06:07:05,4,B0048,77,446,00446.csv,,,,,,,0.062,,0.061276324993357,,-1.846379857561253,4.231,,0.6069808216709451,,,0.4198147183098592,,0.4181389458828469,,,6.214724990741328,4.403984507042253,,4.1847534930321855,,,0.4078500560484657,,0.4070962726239359,,,0.9731681092600892,0.2403486099507414,,0.0291218617613053,,
discharge,2010-07-31 09:08:38,4,B0048,78,447,00447.csv,1.233984347835307,,,0.0,,,,0.0,-0.0001163572362497,,2.651288465365353,,0.0,-0.5999419210889072,,,,0.9340005917159764,-0.9322392887454544,,,8.03181115051043,,2.711390532544379,3.408678977410032,,,,0.2466897909061789,0.2463182031151368,,,1.1722242822345894,,0.7444778913515755,0.2583498577034428,,
charge,2010-07-31 10:29:39,4,B0048,79,448,00448.csv,,,,,,,0.0598,,0.0581708464342189,,-3.3168392275877103,4.231,,0.5901678034067692,,,0.4149617937853108,,0.4133040318125146,,,6.21387387432846,4.4016447740113,,4.184908004749665,,,0.4027946699980395,,0.4020929243345206,,,0.9620594147001106,0.2378293094618508,,0.0286109860027378,,
discharge,2010-07-31 13:31:07,4,B0048,80,449,00449.csv,1.240031992028868,,,0.0,,,,-0.0001999999999999,0.0015529225593938,,3.126760109292432,,0.0,-0.634156665880373,,,,0.9425315476190476,-0.9406998132859437,,,8.097013437245893,,2.726205357142857,3.3973450050321667,,,,0.2309838915724556,0.2304088336187053,,,1.3284528601992582,,0.7012794976483782,0.2663163081782509,,
impedance,2010-07-31 14:55:48,24,B0048,81,450,00450.csv,,0.08225194664630603,0.24297878659653382,,-56.43904466084513,0.1458333979340619,,,,-12.022676155625843,,,,,303.3711199830764,0.2395526646736081,,,,0.1158131115857309,861.1885794503511,,,,,45.23881164946549,0.0750571871569808,,,,0.0383795586844178,40.68247821330102,,,,,0.11525806963072792,
charge,2010-07-31 15:27:42,4,B0048,82,451,00451.csv,,,,,,,0.0608999999999999,,0.0568291558701768,,-1.1277721183806424,4.231,,0.4785275973726164,,,0.4129590651558074,,0.4113036655139311,,,6.148250886842844,4.40392776203966,,4.186990266900632,,,0.3853151532313326,,0.3846047555442076,,,0.8584697722976868,0.2344517325710088,,0.0187753761484116,,
impedance,2010-07-31 18:33:11,24,B0048,83,452,00452.csv,,0.0799826707857191,0.2047737934078979,,-77.35985230999174,0.3608919072761494,,,,6.429562421743185,,,,,302.8833924824678,0.2385929721133678,,,,0.1168461068005363,861.1498763841637,,,,,40.88134779798322,0.0658596741189298,,,,0.0333201841748598,35.63779053318077,,,,,0.11651109984490904,
discharge,2010-08-03 15:52:53,4,B0048,84,453,00453.csv,1.30370857198071,,,0.0,,,,0.0,0.0008619080399038,,3.799484331399348,,0.0,-0.6666187118988738,,,,0.955814985590778,-0.9537093572867028,,,8.022533123805395,,2.771112391930836,3.3993392010348766,,,,0.2033626073392067,0.2030457463093024,,,1.3127365951353838,,0.6212315956421011,0.2497327081908189,,
impedance,2010-08-03 17:20:28,24,B0048,85,454,00454.csv,,0.08086061563466027,0.23879470834549774,,-61.50577573445267,0.2072227167244878,,,,-5.846169164815137,,,,,306.9300061083219,0.2324047383392773,,,,0.11159571557517,857.3398273103468,,,,,45.53416654326484,0.0722278792127995,,,,0.0364495458789289,41.07468647243408,,,,,0.11104016316629735,
charge,2010-08-03 17:52:22,4,B0048,86,455,00455.csv,,,,,,,0.0625,,0.0677140599933618,,0.4791874145907604,4.231,,0.5016939794953736,,,0.4426625531914894,,0.4410754430834394,,,6.215788018866588,4.420037588652483,,4.186620548695367,,,0.4245722600510214,,0.4237669359598029,,,0.9072997709383732,0.2533681934524777,,0.0219318799654823,,
impedance,2010-08-03 20:57:49,24,B0048,87,456,00456.csv,,0.07883278236642736,0.2102307097728051,,-77.82772928370582,0.3592774834297846,,,,6.445643947969529,,,,,304.8307111595076,0.2354657754785074,,,,0.1144441498222986,859.0566108751924,,,,,41.89019782776594,0.0656424060571122,,,,0.0332038523302708,36.72515205260857,,,,,0.11410904554083674,
