type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,delta_0
impedance,2008-04-20 17:03:01,24,B0007,74,5811,05811.csv,,0.040910536950841486,0.06973813181143433,,6.137737632099622
charge,2008-04-20 17:17:44,24,B0007,75,5812,05812.csv,,,,,0.4405637038856369
impedance,2008-04-20 20:35:56,24,B0007,76,5813,05813.csv,,0.03789058841967389,0.06032875855026001,,0.685146518577773
discharge,2008-04-20 20:50:38,24,B0007,77,5814,05814.csv,1.8481398178778288,,,,6.669742342027628
impedance,2008-04-20 22:16:35,24,B0007,78,5815,05815.csv,,0.040097248859574955,0.07288145197811349,,3.359228712136886
charge,2008-04-20 22:31:18,24,B0007,79,5816,05816.csv,,,,,0.46807286378251217
impedance,2008-04-21 02:00:19,24,B0007,80,5817,05817.csv,,0.03715722957533256,0.06103479269674707,,0.2094367815078517
discharge,2008-04-21 02:15:02,24,B0007,81,5818,05818.csv,1.849201702126164,,,,6.483087597232779
impedance,2008-04-21 03:26:58,24,B0007,82,5819,05819.csv,,0.04119201955867326,0.06848356653346994,,2.7288630673129344
charge,2008-04-21 17:51:26,24,B0007,83,5820,05820.csv,,,,,0.06316069850977185
charge,2008-04-22 14:15:41,24,B0007,84,5821,05821.csv,,,,,0.03226232473530217
discharge,2008-04-22 15:33:49,24,B0007,85,5822,05822.csv,1.8834677437950846,,,,5.522171690989553
impedance,2008-04-22 16:33:03,24,B0007,86,5823,05823.csv,,0.04105669646645134,0.07065997133250308,,0.17255845156822075
charge,2008-04-22 17:04:53,24,B0007,87,5824,05824.csv,,,,,0.6337555749193969
impedance,2008-04-22 19:54:32,24,B0007,88,5825,05825.csv,,0.041759405414555945,0.06445608820977453,,0.18848450295438185
discharge,2008-04-22 20:26:18,24,B0007,89,5826,05826.csv,1.8628211117905844,,,,6.391452817732474
impedance,2008-04-22 21:24:34,24,B0007,90,5827,05827.csv,,0.04119459773687198,0.07022095542831697,,0.17423899417775476
charge,2008-04-22 21:56:21,24,B0007,91,5828,05828.csv,,,,,0.7325908716644882
impedance,2008-04-23 00:46:24,24,B0007,92,5829,05829.csv,,0.04232704798626884,0.06414150947613172,,0.18197520360604907
discharge,2008-04-23 01:18:11,24,B0007,93,5830,05830.csv,1.852085039652352,,,,6.329432216047283
impedance,2008-04-23 02:16:08,24,B0007,94,5831,05831.csv,,0.03996874022966617,0.06812474119697177,,0.17653936309790047
charge,2008-04-23 02:47:55,24,B0007,95,5832,05832.csv,,,,,0.7791828241636362
impedance,2008-04-23 05:46:32,24,B0007,96,5833,05833.csv,,0.03967286398299121,0.06333755034552216,,0.17775807203125701
discharge,2008-04-23 06:18:19,24,B0007,97,5834,05834.csv,1.8469504648208708,,,,6.4789993349748265
impedance,2008-04-23 07:16:07,24,B0007,98,5835,05835.csv,,0.03979410788978178,0.06877945536158117,,0.1829744898915887
charge,2008-04-23 07:47:54,24,B0007,99,5836,05836.csv,,,,,0.6627329066029799
impedance,2008-04-23 10:36:13,24,B0007,100,5837,05837.csv,,0.04046536725285732,0.06397225205950727,,0.19064956761436677
discharge,2008-04-23 11:08:00,24,B0007,101,5838,05838.csv,1.836828431169018,,,,6.391786223630692
impedance,2008-04-23 12:05:30,24,B0007,102,5839,05839.csv,,0.04093901824195282,0.06675223084774302,,0.17662440766069631
charge,2008-04-23 12:37:17,24,B0007,103,5840,05840.csv,,,,,0.5640101537596903
impedance,2008-04-23 15:34:37,24,B0007,104,5841,05841.csv,,0.04083099544598788,0.06292223531520325,,0.18426810870834842
discharge,2008-04-23 16:06:25,24,B0007,105,5842,05842.csv,1.8371619619672275,,,,6.482861045201568
impedance,2008-04-23 17:03:55,24,B0007,106,5843,05843.csv,,0.041067363565729334,0.0662850303940424,,0.17913036437557503
charge,2008-04-23 17:35:42,24,B0007,107,5844,05844.csv,,,,,0.7498290522637009
impedance,2008-04-23 20:31:10,24,B0007,108,5845,05845.csv,,0.04078701229987664,0.06338858492819599,,0.19416685691670857
discharge,2008-04-23 21:02:58,24,B0007,109,5846,05846.csv,1.8316722583718854,,,,6.519896075684492
impedance,2008-04-23 22:00:19,24,B0007,110,5847,05847.csv,,0.041661708894818184,0.06816357758679417,,0.1805965281314483
charge,2008-04-23 22:32:06,24,B0007,111,5848,05848.csv,,,,,0.7236970669954954
impedance,2008-04-24 01:19:46,24,B0007,112,5849,05849.csv,,0.03981735939635393,0.06446689612483536,,0.17769049749607946
discharge,2008-04-24 01:51:33,24,B0007,113,5850,05850.csv,1.8211470951317783,,,,6.424021103743141
impedance,2008-04-24 02:48:35,24,B0007,114,5851,05851.csv,,0.040333531003242,0.06552022262244311,,0.1727633542782588
charge,2008-04-24 03:20:23,24,B0007,115,5852,05852.csv,,,,,0.7458561939856926
impedance,2008-04-24 06:18:12,24,B0007,116,5853,05853.csv,,0.03879098770177327,0.06280987925671022,,0.18447861229693024
discharge,2008-04-24 06:50:00,24,B0007,117,5854,05854.csv,1.816506091511515,,,,6.5495017556913515
impedance,2008-04-24 07:46:53,24,B0007,118,5855,05855.csv,,0.039800320946257906,0.06501329487260551,,0.18779721338547442
charge,2008-04-24 08:18:41,24,B0007,119,5856,05856.csv,,,,,0.6679286428920475
impedance,2008-04-24 11:17:36,24,B0007,120,5857,05857.csv,,0.04135849902166442,0.06409309629130175,,0.17703264782715158
discharge,2008-04-24 11:49:24,24,B0007,121,5858,05858.csv,1.8113815601504555,,,,6.540953235268632
impedance,2008-04-24 12:46:08,24,B0007,122,5859,05859.csv,,0.04068161380288319,0.06480202845662458,,0.18794189012562554
charge,2008-04-24 13:17:56,24,B0007,123,5860,05860.csv,,,,,0.5790746332801161
impedance,2008-04-24 16:14:07,24,B0007,124,5861,05861.csv,,0.04198813216408782,0.06290743673977844,,0.1834880369087448
discharge,2008-04-24 16:45:56,24,B0007,125,5862,05862.csv,1.8116056333939583,,,,6.564116695783195
impedance,2008-04-24 17:42:40,24,B0007,126,5863,05863.csv,,0.04069176276675313,0.06403224799847893,,0.18184116064322253
charge,2008-04-24 18:14:28,24,B0007,127,5864,05864.csv,,,,,0.683102388028716
impedance,2008-04-24 21:06:22,24,B0007,128,5865,05865.csv,,0.0410635565050997,0.06183018814159419,,0.18775461222141293
discharge,2008-04-24 21:38:11,24,B0007,129,5866,05866.csv,1.8060548955557403,,,,6.505979216180088
impedance,2008-04-24 22:34:45,24,B0007,130,5867,05867.csv,,0.04036112042873984,0.06359181730010477,,0.1886577507294051
charge,2008-04-24 23:06:34,24,B0007,131,5868,05868.csv,,,,,0.7459863701818996
impedance,2008-04-25 01:57:07,24,B0007,132,5869,05869.csv,,0.0397095688006817,0.06308316873083149,,0.19084980269259272
discharge,2008-04-25 12:03:44,24,B0007,133,5870,05870.csv,1.8132041826994056,,,,6.573041889023069
charge,2008-04-25 17:02:35,24,B0007,134,5871,05871.csv,,,,,0.06397472341377626
discharge,2008-04-25 20:03:55,24,B0007,135,5872,05872.csv,1.8062641938283535,,,,6.401540668435152
impedance,2008-04-25 21:00:31,24,B0007,136,5873,05873.csv,,0.04725020480421689,0.07272586091049475,,0.19002331640313963
charge,2008-04-25 21:32:20,24,B0007,137,5874,05874.csv,,,,,0.7207083491213718
impedance,2008-04-26 00:32:46,24,B0007,138,5875,05875.csv,,0.04658869845988432,0.06938696400889426,,0.19069275701237756
discharge,2008-04-26 01:04:35,24,B0007,139,5876,05876.csv,1.7958310249900458,,,,6.543313157867459
impedance,2008-04-26 02:00:52,24,B0007,140,5877,05877.csv,,0.046165351746082724,0.07140516250476096,,0.18962839219575078
charge,2008-04-26 02:32:41,24,B0007,141,5878,05878.csv,,,,,0.69873231617943
impedance,2008-04-26 05:25:46,24,B0007,142,5879,05879.csv,,0.045058966847244336,0.06928051739204368,,0.1847711601646948
discharge,2008-04-26 05:57:35,24,B0007,143,5880,05880.csv,1.7858852600390451,,,,6.4617596303852345
impedance,2008-04-26 06:53:34,24,B0007,144,5881,05881.csv,,0.04588397322290627,0.06926007196689592,,0.18275268533387812
charge,2008-04-26 07:25:23,24,B0007,145,5882,05882.csv,,,,,0.6816541386653966
impedance,2008-04-26 10:26:36,24,B0007,146,5883,05883.csv,,0.04581384765227875,0.06966533025568689,,0.17530111500072867
discharge,2008-04-26 10:58:25,24,B0007,147,5884,05884.csv,1.7803268604502753,,,,6.529417652773169
charge,2008-04-28 17:20:47,24,B0007,148,5885,05885.csv,,,,,0.05305153548135094
discharge,2008-04-29 12:15:56,24,B0007,149,5886,05886.csv,1.8150756899575577,,,,6.193546812593399
impedance,2008-04-29 13:12:54,24,B0007,150,5887,05887.csv,,0.04922145778943997,0.07134263821575189,,0.18338731846342685
charge,2008-04-29 13:44:46,24,B0007,151,5888,05888.csv,,,,,0.79686670234077
impedance,2008-04-29 16:33:38,24,B0007,152,5889,05889.csv,,0.04888655382152031,0.06968514370622465,,0.18959067461787615
discharge,2008-04-29 17:05:27,24,B0007,153,5890,05890.csv,1.8157025154845838,,,,6.328943756492344
impedance,2008-04-29 18:02:21,24,B0007,154,5891,05891.csv,,0.0483951365393567,0.07135159504195451,,0.18408273936718278
charge,2008-04-29 18:34:10,24,B0007,155,5892,05892.csv,,,,,0.8335237658692726
impedance,2008-04-29 21:28:15,24,B0007,156,5893,05893.csv,,0.04805522182634865,0.06988641944387855,,0.18491643319994475
discharge,2008-04-29 22:00:04,24,B0007,157,5894,05894.csv,1.8002432178056673,,,,6.38300300347369
impedance,2008-04-29 22:56:30,24,B0007,158,5895,05895.csv,,0.04880060650708679,0.07055158255812932,,0.18426125874305938
charge,2008-04-29 23:28:20,24,B0007,159,5896,05896.csv,,,,,0.7447904813724785
impedance,2008-04-30 02:12:05,24,B0007,160,5897,05897.csv,,0.047509200748586077,0.07037254012210739,,0.18471496799415912
discharge,2008-04-30 02:43:55,24,B0007,161,5898,05898.csv,1.7904476205609308,,,,6.497394826411484
impedance,2008-04-30 03:40:03,24,B0007,162,5899,05899.csv,,0.047771007804623865,0.07071182578495028,,0.18420995406982954
charge,2008-04-30 04:11:53,24,B0007,163,5900,05900.csv,,,,,0.7536992846749043
impedance,2008-04-30 07:09:52,24,B0007,164,5901,05901.csv,,0.048179914298366426,0.07048007986898036,,0.18660915566466313
discharge,2008-04-30 07:41:42,24,B0007,165,5902,05902.csv,1.780343032300132,,,,5.694657203676634
impedance,2008-04-30 08:37:42,24,B0007,166,5903,05903.csv,,0.04807094716422849,0.07168496170621791,,0.18699994817688909
charge,2008-04-30 09:09:32,24,B0007,167,5904,05904.csv,,,,,0.677181174499823
impedance,2008-04-30 11:56:59,24,B0007,168,5905,05905.csv,,0.04853240735824653,0.07034952369656776,,0.18327484683065534
discharge,2008-04-30 12:28:49,24,B0007,169,5906,05906.csv,1.775328769596812,,,,5.798315443161733
impedance,2008-04-30 13:24:39,24,B0007,170,5907,05907.csv,,0.04812925712317766,0.07103622899681207,,0.18725210454709013
charge,2008-04-30 13:56:29,24,B0007,171,5908,05908.csv,,,,,0.66738765371939
impedance,2008-04-30 16:48:25,24,B0007,172,5909,05909.csv,,0.04974625536405859,0.07095960275807538,,0.1903725774625641
discharge,2008-04-30 17:20:16,24,B0007,173,5910,05910.csv,1.7702629734732853,,,,5.750925583094812
impedance,2008-04-30 18:16:07,24,B0007,174,5911,05911.csv,,0.04905350092860657,0.0716505512430741,,0.18542088286670974
charge,2008-04-30 18:47:57,24,B0007,175,5912,05912.csv,,,,,0.7509120467131601
impedance,2008-04-30 21:43:03,24,B0007,176,5913,05913.csv,,0.04989362821249148,0.06988750479775756,,0.19388582431909662
discharge,2008-04-30 22:14:54,24,B0007,177,5914,05914.csv,1.760081061854204,,,,5.608435893969069
impedance,2008-04-30 23:10:36,24,B0007,178,5915,05915.csv,,0.047713850867314125,0.07104861014688077,,0.1850275196273863
charge,2008-04-30 23:42:27,24,B0007,179,5916,05916.csv,,,,,0.7440063241605573
impedance,2008-05-01 02:43:42,24,B0007,180,5917,05917.csv,,0.04762093306188868,0.06959637470924757,,0.1886410704882979
discharge,2008-05-01 03:15:33,24,B0007,181,5918,05918.csv,1.749647593537689,,,,5.737274730688488
impedance,2008-05-01 04:11:07,24,B0007,182,5919,05919.csv,,0.04799398254598553,0.07155340020297168,,0.18218116421604477
charge,2008-05-01 04:42:57,24,B0007,183,5920,05920.csv,,,,,0.7699295693643001
impedance,2008-05-01 07:44:12,24,B0007,184,5921,05921.csv,,0.04647996212810349,0.07109805169409975,,0.19587390495992313
discharge,2008-05-01 08:16:03,24,B0007,185,5922,05922.csv,1.749650075059311,,,,5.792576112371069
impedance,2008-05-01 09:11:27,24,B0007,186,5923,05923.csv,,0.04743838010781302,0.07011601815239543,,0.19438931153443503
charge,2008-05-01 09:43:18,24,B0007,187,5924,05924.csv,,,,,0.6846085449276479
impedance,2008-05-01 12:42:34,24,B0007,188,5925,05925.csv,,0.04796925031131609,0.07089251138004057,,0.188757127202043
discharge,2008-05-01 13:14:24,24,B0007,189,5926,05926.csv,1.745028739214683,,,,5.75981937247348
impedance,2008-05-01 14:09:50,24,B0007,190,5927,05927.csv,,0.048992220667641126,0.07040814900058472,,0.18269949374351735
charge,2008-05-01 14:41:41,24,B0007,191,5928,05928.csv,,,,,0.640424018050508
impedance,2008-05-01 17:39:20,24,B0007,192,5929,05929.csv,,0.04822541815588505,0.07097691576307026,,0.1889329060808197
discharge,2008-05-01 18:11:10,24,B0007,193,5930,05930.csv,1.7396457455286727,,,,5.65095873942616
impedance,2008-05-01 19:06:26,24,B0007,194,5931,05931.csv,,0.04821470056663109,0.06961687203754899,,0.18624966915859456
charge,2008-05-01 19:38:17,24,B0007,195,5932,05932.csv,,,,,0.7011455152753179
impedance,2008-05-01 22:38:24,24,B0007,196,5933,05933.csv,,0.04908955036286932,0.07022873713037443,,0.1809774046962994
discharge,2008-05-01 23:10:15,24,B0007,197,5934,05934.csv,1.7285642277717963,,,,5.621238957544764
impedance,2008-05-02 00:05:31,24,B0007,198,5935,05935.csv,,0.047912972518477946,0.06948120171428374,,0.18169797019761427
charge,2008-05-02 00:37:22,24,B0007,199,5936,05936.csv,,,,,0.7454914032287244
impedance,2008-05-02 03:21:43,24,B0007,200,5937,05937.csv,,0.048817413924019566,0.07189407403925935,,0.18522909694365855
discharge,2008-05-02 03:53:34,24,B0007,201,5938,05938.csv,1.723900324588418,,,,5.6107599219207644
impedance,2008-05-02 04:48:33,24,B0007,202,5939,05939.csv,,0.04761040788727024,0.0703612147830665,,0.1886077848597654
charge,2008-05-02 05:20:24,24,B0007,203,5940,05940.csv,,,,,0.7383800497279189
impedance,2008-05-02 08:12:49,24,B0007,204,5941,05941.csv,,0.04889219507251717,0.07012605128802055,,0.17879235449344943
discharge,2008-05-02 08:44:40,24,B0007,205,5942,05942.csv,1.7139788776485192,,,,5.662644022373393
impedance,2008-05-02 09:39:40,24,B0007,206,5943,05943.csv,,0.048347237713963785,0.07029953014036178,,0.18747193112790286
charge,2008-05-02 10:11:31,24,B0007,207,5944,05944.csv,,,,,0.6495397113071135
impedance,2008-05-02 13:11:13,24,B0007,208,5945,05945.csv,,0.04742321873077289,0.06907761875176498,,0.18662242714176977
discharge,2008-05-02 13:43:05,24,B0007,209,5946,05946.csv,1.7139701997004613,,,,5.670792112516804
impedance,2008-05-02 14:37:55,24,B0007,210,5947,05947.csv,,0.050111225517516046,0.06960073254899966,,0.18543441808671549
charge,2008-05-02 15:09:46,24,B0007,211,5948,05948.csv,,,,,0.6764260327651096
impedance,2008-05-02 18:11:03,24,B0007,212,5949,05949.csv,,0.048460437754935325,0.0708375336017697,,0.18230111467717675
discharge,2008-05-02 19:07:48,24,B0007,213,5950,05950.csv,1.7036521173638766,,,,5.484489751674883
charge,2008-05-02 20:28:25,24,B0007,214,5951,05951.csv,,,,,0.9197863363259664
discharge,2008-05-02 23:24:17,24,B0007,215,5952,05952.csv,1.7040137474382486,,,,5.5830922637288
impedance,2008-05-03 00:18:59,24,B0007,216,5953,05953.csv,,0.04874528416849275,0.07248947480976828,,0.19234718719252625
charge,2008-05-03 00:50:52,24,B0007,217,5954,05954.csv,,,,,0.7785408559124036
impedance,2008-05-03 03:41:16,24,B0007,218,5955,05955.csv,,0.04890922045962195,0.07224375321168745,,0.17650277686753757
discharge,2008-05-03 04:13:08,24,B0007,219,5956,05956.csv,1.6935716157343033,,,,5.504994733299848
impedance,2008-05-03 05:07:41,24,B0007,220,5957,05957.csv,,0.04834801429353973,0.07007227991852431,,0.18801456878954348
charge,2008-05-03 05:39:33,24,B0007,221,5958,05958.csv,,,,,0.7763629868613293
impedance,2008-05-03 08:38:27,24,B0007,222,5959,05959.csv,,0.05049341528042814,0.0714779278737494,,0.17821416773319743
discharge,2008-05-03 09:10:19,24,B0007,223,5960,05960.csv,1.6876577363877656,,,,5.541199885577703
impedance,2008-05-03 10:04:43,24,B0007,224,5961,05961.csv,,0.04790614551385609,0.07076656687245311,,0.18713919844005547
charge,2008-05-03 10:36:35,24,B0007,225,5962,05962.csv,,,,,0.7408374100897248
impedance,2008-05-03 13:32:41,24,B0007,226,5963,05963.csv,,0.049653807534869046,0.07281511275371025,,0.18162934530484648
discharge,2008-05-03 14:04:34,24,B0007,227,5964,05964.csv,1.6830744356583152,,,,5.567939846104103
impedance,2008-05-03 14:58:49,24,B0007,228,5965,05965.csv,,0.04815631252607322,0.07031487671206166,,0.18642310007926904
charge,2008-05-03 15:30:41,24,B0007,229,5966,05966.csv,,,,,0.7451552950394079
impedance,2008-05-03 18:26:20,24,B0007,230,5967,05967.csv,,0.049804698569480284,0.07183693248710026,,0.1888748461723244
discharge,2008-05-03 18:58:13,24,B0007,231,5968,05968.csv,1.6779270142025482,,,,5.50854061268641
impedance,2008-05-03 19:52:28,24,B0007,232,5969,05969.csv,,0.04871866527250497,0.07073110778960329,,0.18084563764284664
charge,2008-05-03 20:24:21,24,B0007,233,5970,05970.csv,,,,,0.7350431055120367
impedance,2008-05-03 23:10:37,24,B0007,234,5971,05971.csv,,0.04960142143548596,0.07212114083797687,,0.18156156315529148
discharge,2008-05-03 23:42:30,24,B0007,235,5972,05972.csv,1.6732060275966172,,,,5.516586035170235
impedance,2008-05-04 00:36:36,24,B0007,236,5973,05973.csv,,0.04830978182442808,0.07064084986534173,,0.18099058839830676
charge,2008-05-04 01:08:29,24,B0007,237,5974,05974.csv,,,,,0.7572779779386024
impedance,2008-05-04 04:09:47,24,B0007,238,5975,05975.csv,,0.04933286951263678,0.07263784411726666,,0.18105276980025278
discharge,2008-05-04 04:41:40,24,B0007,239,5976,05976.csv,1.6674367208253988,,,,5.531232474738032
impedance,2008-05-04 05:35:36,24,B0007,240,5977,05977.csv,,0.04802200703480097,0.07107634151010893,,0.19182369585720632
charge,2008-05-04 06:07:29,24,B0007,241,5978,05978.csv,,,,,0.7577829584707345
impedance,2008-05-04 09:08:18,24,B0007,242,5979,05979.csv,,0.048245150285560964,0.07344417258506274,,0.18419922652402745
discharge,2008-05-04 09:40:11,24,B0007,243,5980,05980.csv,1.6622662630667526,,,,5.479210045085353
impedance,2008-05-04 10:34:08,24,B0007,244,5981,05981.csv,,0.04887856396815102,0.07067979605623653,,0.19285446291842823
charge,2008-05-04 11:06:02,24,B0007,245,5982,05982.csv,,,,,0.7522663642450382
impedance,2008-05-04 14:06:20,24,B0007,246,5983,05983.csv,,0.05001512861656075,0.07381936636092858,,0.17965118757771686
discharge,2008-05-04 14:38:13,24,B0007,247,5984,05984.csv,1.6574243065763063,,,,5.517155518387916
impedance,2008-05-04 15:32:01,24,B0007,248,5985,05985.csv,,0.04912443706060332,0.07004253090015103,,0.1873950787589594
charge,2008-05-04 16:03:55,24,B0007,249,5986,05986.csv,,,,,0.768620282041463
impedance,2008-05-04 19:05:14,24,B0007,250,5987,05987.csv,,0.047456705587096075,0.07255600991617446,,0.1817254820516531
discharge,2008-05-04 19:37:07,24,B0007,251,5988,05988.csv,1.652538684928734,,,,5.530756203761122
impedance,2008-05-04 20:30:47,24,B0007,252,5989,05989.csv,,0.04893713330364649,0.07109876809149202,,0.1840408070761859
charge,2008-05-04 21:02:41,24,B0007,253,5990,05990.csv,,,,,0.7708080120945043
impedance,2008-05-05 00:04:00,24,B0007,254,5991,05991.csv,,0.048886406569936064,0.07289868386035867,,0.191027630469971
discharge,2008-05-05 00:35:53,24,B0007,255,5992,05992.csv,1.6472174627573322,,,,5.523342529554076
impedance,2008-05-05 01:29:24,24,B0007,256,5993,05993.csv,,0.04911103876049412,0.07147560174006445,,0.18863853156452745
charge,2008-05-05 02:01:17,24,B0007,257,5994,05994.csv,,,,,0.7685320218404231
impedance,2008-05-05 04:56:20,24,B0007,258,5995,05995.csv,,0.04904240478915373,0.07202371305148902,,0.1861282591094949
discharge,2008-05-05 05:28:13,24,B0007,259,5996,05996.csv,1.6364136810898071,,,,5.500908381848499
impedance,2008-05-05 06:21:44,24,B0007,260,5997,05997.csv,,0.05030151322042697,0.07382011728457984,,0.18067853468963943
charge,2008-05-05 06:53:38,24,B0007,261,5998,05998.csv,,,,,0.8231272497610935
impedance,2008-05-05 09:54:58,24,B0007,262,5999,05999.csv,,0.04861981736892422,0.07223470556283451,,0.18538115835510538
discharge,2008-05-05 11:41:31,24,B0007,263,6000,06000.csv,1.6362554312048496,,,,5.450611306469553
charge,2008-05-05 17:40:16,24,B0007,264,6001,06001.csv,,,,,0.04354899391358913
discharge,2008-05-05 20:40:08,24,B0007,265,6002,06002.csv,1.641119179218384,,,,5.424001108801079
impedance,2008-05-05 21:33:38,24,B0007,266,6003,06003.csv,,0.04858590816702541,0.07223412421622642,,0.19160078596733632
charge,2008-05-05 22:05:32,24,B0007,267,6004,06004.csv,,,,,0.8302500213526258
impedance,2008-05-06 01:06:52,24,B0007,268,6005,06005.csv,,0.04830739180756976,0.07449610987674748,,0.19512991579744737
discharge,2008-05-06 01:38:46,24,B0007,269,6006,06006.csv,1.6315700789656966,,,,5.397307709798768
impedance,2008-05-06 02:31:59,24,B0007,270,6007,06007.csv,,0.04876858782226287,0.07064567543830795,,0.177091120094546
charge,2008-05-06 03:03:53,24,B0007,271,6008,06008.csv,,,,,0.7768731082488655
impedance,2008-05-06 06:05:11,24,B0007,272,6009,06009.csv,,0.04807714089362054,0.07403770271784743,,0.17512176296227963
discharge,2008-05-06 06:37:06,24,B0007,273,6010,06010.csv,1.621213282987236,,,,5.550329478530606
impedance,2008-05-06 07:30:10,24,B0007,274,6011,06011.csv,,0.04812419279863444,0.07218949222755539,,0.17865834139260753
charge,2008-05-06 08:02:05,24,B0007,275,6012,06012.csv,,,,,0.7032839632218307
impedance,2008-05-06 10:53:26,24,B0007,276,6013,06013.csv,,0.048897202430558395,0.07193674461638987,,0.17963198179887346
discharge,2008-05-06 11:25:21,24,B0007,277,6014,06014.csv,1.6164273214762122,,,,5.533071887289385
impedance,2008-05-06 12:18:26,24,B0007,278,6015,06015.csv,,0.048287687725557416,0.0711931915352938,,0.18283615123256813
charge,2008-05-06 12:50:20,24,B0007,279,6016,06016.csv,,,,,0.6620883753402621
impedance,2008-05-06 15:51:41,24,B0007,280,6017,06017.csv,,0.05060519273798081,0.07400471120772745,,0.1874231687437591
discharge,2008-05-06 16:23:36,24,B0007,281,6018,06018.csv,1.615823510161921,,,,5.565330348852846
impedance,2008-05-06 17:16:40,24,B0007,282,6019,06019.csv,,0.0518898593763007,0.07337968785128729,,0.18517146797212133
charge,2008-05-06 17:48:34,24,B0007,283,6020,06020.csv,,,,,0.7219998009817772
impedance,2008-05-06 20:49:54,24,B0007,284,6021,06021.csv,,0.05513227508897388,0.07463188429536609,,0.1930794664394067
discharge,2008-05-06 21:21:49,24,B0007,285,6022,06022.csv,1.61672418029789,,,,5.436806601577445
impedance,2008-05-06 22:14:45,24,B0007,286,6023,06023.csv,,0.05314810765507648,0.07419785919197229,,0.19356039891103713
charge,2008-05-06 22:46:40,24,B0007,287,6024,06024.csv,,,,,0.7698199088651118
impedance,2008-05-07 01:45:30,24,B0007,288,6025,06025.csv,,0.052122387063300676,0.07530335771038864,,0.18033591964172246
discharge,2008-05-07 02:17:25,24,B0007,289,6026,06026.csv,1.6108655863730026,,,,5.3789906655770325
impedance,2008-05-07 03:10:20,24,B0007,290,6027,06027.csv,,0.051886743475727706,0.07331681215513984,,0.19123173552087971
charge,2008-05-07 03:42:15,24,B0007,291,6028,06028.csv,,,,,0.7681134038132437
impedance,2008-05-07 06:32:06,24,B0007,292,6029,06029.csv,,0.05077571807567494,0.07496378520798935,,0.1925812193319063
discharge,2008-05-07 07:04:02,24,B0007,293,6030,06030.csv,1.6006603374309376,,,,5.443364856239795
impedance,2008-05-07 07:56:39,24,B0007,294,6031,06031.csv,,0.05127880020286333,0.07413404629394856,,0.19749297278136632
charge,2008-05-07 08:28:34,24,B0007,295,6032,06032.csv,,,,,0.8098808087010659
impedance,2008-05-07 11:29:54,24,B0007,296,6033,06033.csv,,0.05126724930337932,0.07541159661766002,,0.17563345629254706
discharge,2008-05-07 12:01:49,24,B0007,297,6034,06034.csv,1.5959174487005663,,,,5.600158314748485
impedance,2008-05-07 12:54:18,24,B0007,298,6035,06035.csv,,0.05162074784919272,0.07456760686704336,,0.18130394455458407
charge,2008-05-07 13:26:13,24,B0007,299,6036,06036.csv,,,,,0.6826131161874672
impedance,2008-05-07 16:27:34,24,B0007,300,6037,06037.csv,,0.051355678502895456,0.0749649652243977,,0.18316021204630645
discharge,2008-05-07 16:59:29,24,B0007,301,6038,06038.csv,1.5962179519462243,,,,5.494767026706441
impedance,2008-05-07 17:51:59,24,B0007,302,6039,06039.csv,,0.05218773955758448,0.0730264613396324,,0.19355195194154273
charge,2008-05-07 18:23:54,24,B0007,303,6040,06040.csv,,,,,0.712855021153659
impedance,2008-05-07 21:24:14,24,B0007,304,6041,06041.csv,,0.05194895745860293,0.07469906780400354,,0.18691565686441844
discharge,2008-05-07 21:56:09,24,B0007,305,6042,06042.csv,1.5958065114633972,,,,5.473832463663833
impedance,2008-05-07 22:48:38,24,B0007,306,6043,06043.csv,,0.051323546192023374,0.07394056507406407,,0.19062721747055167
charge,2008-05-07 23:20:34,24,B0007,307,6044,06044.csv,,,,,0.7661902444296875
impedance,2008-05-08 02:21:54,24,B0007,308,6045,06045.csv,,0.05128667477654547,0.07539484013414438,,0.17833340014654903
discharge,2008-05-08 02:53:49,24,B0007,309,6046,06046.csv,1.5906507821480704,,,,5.621752327024353
impedance,2008-05-08 03:46:09,24,B0007,310,6047,06047.csv,,0.052841857026562786,0.07385806546031527,,0.18235784894241142
impedance,2008-05-09 11:53:10,24,B0007,311,6048,06048.csv,,0.05502813794451862,0.07705920199069437,,0.18668247338080196
discharge,2008-05-09 12:25:07,24,B0007,312,6049,06049.csv,1.6888211161855506,,,,5.87854965237439
impedance,2008-05-09 13:19:35,24,B0007,313,6050,06050.csv,,0.05527266157182866,0.07666481641775076,,0.19030768463715617
charge,2008-05-09 17:26:51,24,B0007,314,6051,06051.csv,,,,,0.03531285620246578
discharge,2008-05-09 20:28:09,24,B0007,315,6052,06052.csv,1.6259938279733204,,,,5.66762147756534
impedance,2008-05-09 21:21:03,24,B0007,316,6053,06053.csv,,0.05378413050825462,0.07630704682775627,,0.1888023475737104
charge,2008-05-09 21:53:00,24,B0007,317,6054,06054.csv,,,,,0.7728770275138253
impedance,2008-05-10 00:49:59,24,B0007,318,6055,06055.csv,,0.05324102311684918,0.07558335014316388,,0.1817127433840707
discharge,2008-05-10 01:21:56,24,B0007,319,6056,06056.csv,1.6157433862812898,,,,5.618462664224688
impedance,2008-05-10 02:14:42,24,B0007,320,6057,06057.csv,,0.05478650507622205,0.07743191172663344,,0.18735543530125212
charge,2008-05-10 02:46:38,24,B0007,321,6058,06058.csv,,,,,0.819716806232543
